fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2021-12-01,783728312,16150.0,6,Aseo,Aseo Hogar,Blanqueador,12000089.0,1.0,2290.0,2290.0
2021-12-01,793802939,7090.0,5,Farmacia,Over the Counter,Otros,12003200.0,2.0,600.0,600.0
2021-12-01,793802939,7090.0,5,Aseo,Aseo Hogar,Jabones En Barra,12000256.0,2.0,2900.0,2900.0
2021-12-01,793802939,7090.0,5,Aseo,Aseo Hogar,Detergentes,12000178.0,1.0,3590.0,3590.0
2021-12-01,782816792,23790.0,7,Alimentos Dulces,Galletería,Galletas Dulces,12004109.0,2.0,4980.0,4185.0
2021-12-01,782816792,23790.0,7,Alimentos Sal,Galletería,Crackers,12003986.0,1.0,3990.0,3353.0
2021-12-01,782816792,23790.0,7,Refrigerados,Lácteos,Funcionales,12003385.0,1.0,3050.0,2563.0
2021-12-01,782816792,23790.0,7,Aseo,Infantil,Pañitos,12000222.0,2.0,7380.0,7380.0
2021-12-01,782816792,23790.0,7,Alimentos Dulces,Galletería,Crackers,12003003.0,1.0,4390.0,3689.0
2021-12-01,789977877,15840.0,2,Alimentos Sal,Panadería,Mixtos,12000062.0,1.0,4250.0,4250.0
2021-12-01,789977877,15840.0,2,Commodities,Huevos,Gallina,12000344.0,1.0,11590.0,11590.0
2021-12-01,791028269,9620.0,4,Aseo,Hogar,Bolsas,12000273.0,1.0,1890.0,1588.0
2021-12-01,791028269,9620.0,4,Alimentos Sal,"Cereales, Harinas Y Premezclas",Harinas,12003539.0,1.0,1750.0,1667.0
2021-12-01,791028269,9620.0,4,Alimentos Dulces,Salsas Y Aderezos,Sazonadoras,12003758.0,1.0,1990.0,1672.0
2021-12-01,791028269,9620.0,4,Commodities,Grasa,Margarinas Mesa,12000509.0,1.0,3990.0,3353.0
2021-12-01,788204238,21060.0,9,Alimentos Sal,Pasabocas,Familiar,12001066.0,1.0,2590.0,2176.0
2021-12-01,788204238,21060.0,9,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-12-01,788204238,21060.0,9,Alimentos Dulces,Lácteos,Cremas,12001250.0,2.0,3180.0,3180.0
2021-12-01,788204238,21060.0,9,Aseo,Aseo Hogar,Detergentes,12000178.0,1.0,2990.0,2990.0
2021-12-01,788204238,21060.0,9,Alimentos Sal,Pasabocas,Familiar,12003745.0,1.0,1250.0,1190.0
2021-12-01,788204238,21060.0,9,Alimentos Sal,Pasabocas,Familiar,12004171.0,1.0,3750.0,3151.0
2021-12-01,788204238,21060.0,9,Alimentos Dulces,Galletería,Infantil,12000994.0,1.0,3490.0,2933.0
2021-12-01,788204238,21060.0,9,Alimentos Dulces,Lácteos,Dulces,12000929.0,1.0,3690.0,3690.0
2021-12-01,783589112,101080.0,11,Aseo,Hogar,Tissue,12000177.0,1.0,1250.0,1050.0
2021-12-01,783589112,101080.0,11,Bebidas,Bebidas Alcohólicas,Cervezas,12000789.0,24.0,47760.0,33197.0
2021-12-01,783589112,101080.0,11,Alimentos Sal,Pasabocas,Individuales,12001654.0,1.0,3450.0,2899.0
2021-12-01,783589112,101080.0,11,Alimentos Dulces,Panadería,Porcionado,12000821.0,1.0,2990.0,2513.0
2021-12-01,783589112,101080.0,11,Alimentos Sal,Salsas Y Aderezos,Básicas,12000266.0,1.0,2490.0,2092.0
2021-12-01,783589112,101080.0,11,Bebidas,Bebidas Líquidas,Aguas,12001022.0,1.0,2990.0,2990.0
2021-12-01,783589112,101080.0,11,Refrigerados,Carnes Frías,Salchichas,12000082.0,1.0,4890.0,4109.0
2021-12-01,783589112,101080.0,11,Alimentos Sal,Salsas Y Aderezos,Básicas,12000305.0,1.0,2400.0,2017.0
2021-12-01,783589112,101080.0,11,Bebidas,Lácteos,Leches Larga Vida,12000245.0,12.0,28680.0,28680.0
2021-12-01,783589112,101080.0,11,Refrigerados,Carnes Frías,Mortadelas,12000079.0,2.0,4180.0,3981.0
2021-12-01,777423809,2390.0,1,Bebidas,Lácteos,Leches Larga Vida,12000245.0,1.0,2390.0,2390.0
2021-12-01,777250477,25160.0,9,Alimentos Sal,Pasabocas,Familiar,12004171.0,1.0,3750.0,3151.0
2021-12-01,777250477,25160.0,9,Alimentos Sal,Pasabocas,Tortillas,12000224.0,1.0,3990.0,3353.0
2021-12-01,777250477,25160.0,9,Alimentos Sal,Salsas Y Aderezos,Básicas,12000266.0,1.0,2490.0,2092.0
2021-12-01,777250477,25160.0,9,Congelados,Comida Preparada,Ready To Cook,12002327.0,1.0,3990.0,3353.0
2021-12-01,777250477,25160.0,9,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-12-01,777250477,25160.0,9,Aseo,Aseo Personal,Oral,12000976.0,1.0,4290.0,3605.0
2021-12-01,777250477,25160.0,9,Aseo,Infantil,Botiquín,12000964.0,1.0,1790.0,1790.0
2021-12-01,777250477,25160.0,9,Aseo,Hogar,Bolsas,12000273.0,1.0,1890.0,1588.0
2021-12-01,777250477,25160.0,9,Alimentos Sal,Enlatados Y Envasados,Otras Conservas,12000353.0,1.0,2850.0,2395.0
2021-12-01,782522293,17610.0,5,Alimentos Sal,Pasabocas,Familiar,12000282.0,1.0,1890.0,1588.0
2021-12-01,782522293,17610.0,5,Alimentos Dulces,"Cereales, Harinas Y Premezclas",Cereal Infantiles,12000394.0,1.0,3550.0,2983.0
